거래일시,카드사,카드번호,승인번호,거래구분,공급가액,부가세,합계,할부
2025-01-16 19:51:34,현대,9440-31**-****-6816,96838849,승인,54545,5455,60000,00
2025-01-16 20:24:51,KB국민,9420-48**-****-3230,53038948,승인,45455,4545,50000,00
2025-01-16 20:46:12,신한,4563-98**-****-5775,94946730,취소,50000,5000,55000,00
2025-01-16 20:53:44,BC,4556-27**-****-9180,95004924,승인,36364,3636,40000,00
2025-01-16 21:05:07,신한,4563-36**-****-8460,79942848,승인,7273,727,8000,00
2025-01-16 21:12:37,삼성,9410-36**-****-8563,68848427,승인,54545,5455,60000,00
2025-01-16 21:47:15,삼성,9410-81**-****-6422,67226329,승인,22727,2273,25000,00
2025-01-16 22:14:51,현대,9440-60**-****-8080,13918120,승인,16364,1636,18000,00
2025-01-17 10:13:13,롯데,9450-78**-****-2667,35093324,승인,54545,5455,60000,00
2025-01-17 12:40:50,삼성,9410-68**-****-8230,10090721,승인,18182,1818,20000,00
2025-01-17 13:49:34,KB국민,9420-79**-****-8231,39332201,승인,59091,5909,65000,00
2025-01-17 15:34:18,롯데,5284-24**-****-9369,86868379,승인,45455,4545,50000,00
2025-01-17 16:12:29,신한,4563-91**-****-9646,52064387,승인,40909,4091,45000,00
2025-01-17 17:07:49,신한,5563-88**-****-6744,94929036,승인,50000,5000,55000,00
2025-01-17 17:31:26,KB국민,5370-47**-****-4613,14388260,승인,72727,7273,80000,00
2025-01-17 17:39:08,BC,6243-78**-****-6747,47726592,승인,50000,5000,55000,00
2025-01-17 18:08:37,KB국민,4569-11**-****-1152,56113741,승인,9091,909,10000,00
2025-01-17 18:20:53,신한,5563-53**-****-8951,16497381,승인,54545,5455,60000,00
2025-01-17 18:26:38,KB국민,4569-98**-****-9804,96605343,승인,45455,4545,50000,00
2025-01-17 18:36:40,현대,9440-61**-****-2525,79204468,승인,54545,5455,60000,00
2025-01-17 19:10:20,신한,5563-27**-****-2560,65243509,승인,54545,5455,60000,00
2025-01-17 19:16:05,현대,6011-16**-****-3711,63196064,승인,13636,1364,15000,00
2025-01-17 19:39:25,신한,4563-96**-****-3826,49922369,승인,40909,4091,45000,00
2025-01-17 19:44:22,롯데,5284-64**-****-4568,38434222,승인,40909,4091,45000,00
2025-01-17 19:46:44,KB국민,5370-10**-****-2559,38644905,승인,9091,909,10000,00
2025-01-17 20:44:59,KB국민,9420-21**-****-1040,71532017,승인,59091,5909,65000,00
2025-01-17 20:55:27,KB국민,5370-21**-****-7276,23747542,승인,7273,727,8000,00
2025-01-17 21:00:31,신한,5563-93**-****-9281,76433728,승인,45455,4545,50000,00
2025-01-17 21:11:35,KB국민,4569-89**-****-8389,17195581,승인,45455,4545,50000,00
2025-01-17 21:17:55,현대,9440-41**-****-6277,62707402,승인,45455,4545,50000,00
2025-01-17 21:37:05,신한,9411-57**-****-3999,28972822,승인,45455,4545,50000,00
2025-01-17 22:06:47,신한,4563-54**-****-5305,21674661,승인,50000,5000,55000,00
2025-01-17 22:27:12,NH,4547-45**-****-3604,22527880,승인,7273,727,8000,00
2025-01-18 10:54:55,신한,4563-59**-****-6963,30144023,승인,36364,3636,40000,00
2025-01-18 11:57:50,KB국민,4569-77**-****-2163,11619606,승인,50000,5000,55000,00
2025-01-18 12:27:07,현대,9440-27**-****-1207,11523452,승인,72727,7273,80000,03
2025-01-18 12:34:34,신한,5563-29**-****-4329,81993070,승인,45455,4545,50000,00
2025-01-18 13:49:52,현대,9440-82**-****-9691,11137460,승인,45455,4545,50000,00
2025-01-18 14:22:33,삼성,9430-13**-****-2934,54964418,승인,54545,5455,60000,00
2025-01-18 14:54:02,신한,5563-44**-****-6241,20453825,승인,63636,6364,70000,00
2025-01-18 14:59:26,신한,4563-52**-****-1157,10196231,승인,4545,455,5000,00
2025-01-18 16:08:15,현대,6011-98**-****-5668,13600310,승인,54545,5455,60000,00
2025-01-18 16:17:14,하나,9480-29**-****-2785,24181143,승인,6364,636,7000,00
2025-01-18 16:37:40,신한,4563-17**-****-4909,42813517,승인,40909,4091,45000,00
2025-01-18 18:03:31,신한,9411-39**-****-2889,78293320,승인,45455,4545,50000,00
2025-01-18 18:07:32,삼성,5765-61**-****-1752,19251149,승인,36364,3636,40000,00
2025-01-18 18:19:47,KB국민,4569-79**-****-4201,42900372,승인,50000,5000,55000,00
2025-01-18 18:27:42,신한,4563-60**-****-6161,53788744,승인,7273,727,8000,00
2025-01-18 18:47:05,삼성,9410-19**-****-7461,89442904,승인,27273,2727,30000,00
2025-01-18 19:10:28,롯데,9450-88**-****-7745,69375757,승인,59091,5909,65000,00
2025-01-18 20:17:33,신한,5563-73**-****-2262,71095611,승인,40909,4091,45000,00
2025-01-18 20:24:54,삼성,5765-63**-****-4902,76038997,승인,10909,1091,12000,00
2025-01-18 20:42:56,신한,9411-47**-****-7418,96727439,승인,54545,5455,60000,00
2025-01-18 20:49:04,KB국민,5370-37**-****-5295,15345470,승인,36364,3636,40000,00
2025-01-18 21:05:57,삼성,9410-54**-****-7291,67631581,승인,40909,4091,45000,00
2025-01-18 21:50:25,현대,4214-99**-****-7939,63992760,승인,54545,5455,60000,00
2025-01-18 21:55:18,신한,9411-35**-****-7044,49137230,승인,54545,5455,60000,00
2025-01-18 22:09:45,삼성,9410-62**-****-9515,59995026,승인,10909,1091,12000,00
2025-01-18 22:59:20,KB국민,4569-79**-****-6986,33188838,승인,45455,4545,50000,00
2025-01-19 11:30:33,롯데,9450-41**-****-2640,98162850,승인,59091,5909,65000,00
2025-01-19 13:31:09,롯데,9450-50**-****-6682,32533467,승인,13636,1364,15000,00
2025-01-19 13:39:09,롯데,9450-50**-****-6682,32533467,취소,13636,1364,15000,00
2025-01-19 13:54:02,삼성,9430-19**-****-2715,55876720,승인,10909,1091,12000,00
2025-01-19 14:24:10,KB국민,5370-86**-****-6536,92362000,승인,6364,636,7000,00
2025-01-19 14:37:20,NH,5765-82**-****-3328,35264294,승인,59091,5909,65000,06
2025-01-19 15:34:52,롯데,9450-55**-****-7363,33315234,승인,36364,3636,40000,00
2025-01-19 15:52:04,하나,9480-26**-****-8265,22345163,승인,36364,3636,40000,00
2025-01-19 16:50:06,삼성,9430-31**-****-7875,65568711,승인,4545,455,5000,00
2025-01-19 17:34:22,KB국민,5370-30**-****-2481,50831043,승인,50000,5000,55000,00
2025-01-19 17:49:36,신한,4563-91**-****-4619,85906869,승인,36364,3636,40000,00
2025-01-19 18:11:24,롯데,9450-99**-****-1029,86884584,승인,54545,5455,60000,00
2025-01-19 18:24:22,신한,4563-30**-****-4695,70570772,승인,22727,2273,25000,00
2025-01-19 19:01:33,삼성,9410-53**-****-3137,33818260,승인,72727,7273,80000,00
2025-01-19 19:05:52,KB국민,4569-41**-****-4435,19099261,승인,13636,1364,15000,00
2025-01-19 20:14:08,BC,6243-84**-****-2376,88667527,승인,50000,5000,55000,00
2025-01-19 20:22:58,KB국민,4569-13**-****-4588,47706144,승인,59091,5909,65000,00
2025-01-19 20:25:31,KB국민,4569-55**-****-3831,38818707,승인,36364,3636,40000,00
2025-01-19 20:31:41,삼성,5765-38**-****-6846,99326148,승인,59091,5909,65000,00
2025-01-19 20:44:38,신한,4563-21**-****-3430,43315361,승인,36364,3636,40000,00
2025-01-19 20:51:56,KB국민,5370-17**-****-2478,41222178,승인,72727,7273,80000,00
2025-01-19 21:04:23,KB국민,4569-30**-****-3235,68635481,승인,63636,6364,70000,00
2025-01-19 21:17:17,NH,5765-73**-****-5835,65296657,승인,72727,7273,80000,03
2025-01-19 21:30:03,신한,9411-35**-****-7868,96255361,승인,40909,4091,45000,00
2025-01-19 21:33:15,하나,5320-71**-****-6883,83083942,승인,36364,3636,40000,00
2025-01-19 21:35:47,삼성,9410-11**-****-2989,18277097,승인,50000,5000,55000,00
2025-01-19 21:53:51,삼성,9410-83**-****-3752,68137264,승인,59091,5909,65000,00
2025-01-19 21:54:55,삼성,5765-24**-****-3320,80638102,승인,59091,5909,65000,00
2025-01-19 22:25:32,현대,4214-13**-****-3848,64276605,승인,36364,3636,40000,00
2025-01-20 15:17:36,삼성,5765-20**-****-2584,99676390,승인,27273,2727,30000,00
2025-01-20 16:34:26,신한,5563-78**-****-7858,73729850,승인,45455,4545,50000,06
2025-01-20 16:46:58,삼성,5765-80**-****-7510,53771998,승인,27273,2727,30000,00
2025-01-20 17:09:36,KB국민,5370-82**-****-2730,23554707,승인,54545,5455,60000,00
2025-01-20 17:23:56,신한,4563-69**-****-8204,45353058,승인,50000,5000,55000,00
2025-01-20 18:15:30,삼성,5765-74**-****-1568,86667841,승인,45455,4545,50000,00
2025-01-20 18:30:02,신한,9411-14**-****-7581,63122402,승인,7273,727,8000,00
2025-01-20 18:31:09,신한,4563-47**-****-2435,98854850,승인,36364,3636,40000,00
2025-01-20 19:27:10,삼성,9410-62**-****-4112,84371711,승인,36364,3636,40000,00
2025-01-20 19:30:12,삼성,9410-20**-****-5781,73561576,승인,36364,3636,40000,00
2025-01-20 19:46:34,현대,9440-60**-****-1813,86741644,승인,45455,4545,50000,00
2025-01-20 20:08:02,삼성,9410-86**-****-3422,44612921,승인,50000,5000,55000,00
2025-01-20 20:19:50,KB국민,4569-92**-****-2493,83031359,승인,50000,5000,55000,00
2025-01-20 20:55:34,BC,4556-93**-****-7275,75174087,승인,13636,1364,15000,00
2025-01-20 21:33:29,롯데,4280-63**-****-9561,25102023,승인,36364,3636,40000,00
2025-01-20 21:51:36,삼성,9430-31**-****-3832,38439415,승인,54545,5455,60000,00
2025-01-21 11:30:58,NH,9470-48**-****-6535,51734908,승인,36364,3636,40000,00
2025-01-21 15:26:32,BC,6243-70**-****-1145,27758896,승인,27273,2727,30000,00
2025-01-21 15:31:54,하나,9480-48**-****-3201,69473299,승인,27273,2727,30000,00
2025-01-21 17:10:54,롯데,9450-96**-****-4688,37746963,승인,54545,5455,60000,00
2025-01-21 17:24:54,KB국민,4569-89**-****-9530,63304911,승인,45455,4545,50000,00
2025-01-21 17:49:54,BC,9460-41**-****-1944,14438720,승인,54545,5455,60000,03
2025-01-21 17:58:23,신한,4563-60**-****-9275,95283260,승인,40909,4091,45000,00
2025-01-21 18:00:32,KB국민,4569-97**-****-5890,24509544,승인,45455,4545,50000,00
2025-01-21 18:15:57,BC,6243-94**-****-7620,52894071,승인,4545,455,5000,00
2025-01-21 18:21:17,BC,4556-34**-****-5895,30123169,승인,13636,1364,15000,00
2025-01-21 18:22:22,BC,4556-46**-****-2480,13684342,승인,40909,4091,45000,00
2025-01-21 19:38:51,신한,5563-92**-****-6004,46960684,승인,36364,3636,40000,00
2025-01-21 20:20:17,현대,4214-62**-****-4463,75023164,승인,50000,5000,55000,00
2025-01-21 20:55:23,KB국민,5370-49**-****-2075,78020910,승인,36364,3636,40000,00
2025-01-21 21:43:01,신한,5563-32**-****-8308,73697356,승인,40909,4091,45000,00
2025-01-22 16:37:18,BC,4556-91**-****-1879,88326059,승인,40909,4091,45000,00
2025-01-22 17:55:54,삼성,9410-62**-****-6614,86424055,승인,40909,4091,45000,00
2025-01-22 18:39:04,NH,5765-77**-****-7253,50044631,승인,50000,5000,55000,00
2025-01-22 19:11:20,삼성,9430-31**-****-4430,87346846,승인,4545,455,5000,00
2025-01-22 19:40:50,NH,5765-31**-****-5918,98263548,승인,50000,5000,55000,00
2025-01-22 20:31:50,삼성,9430-61**-****-8035,67582820,승인,6364,636,7000,00
2025-01-22 21:11:18,KB국민,9420-81**-****-5237,34571018,승인,36364,3636,40000,00
2025-01-22 21:29:09,BC,9460-72**-****-2324,54644768,승인,13636,1364,15000,00
2025-01-22 22:16:58,KB국민,9420-53**-****-4111,39845082,승인,50000,5000,55000,00
2025-01-22 22:24:00,KB국민,9420-11**-****-7112,53246714,승인,4545,455,5000,00
2025-01-22 22:57:21,신한,9411-63**-****-6031,54468633,승인,36364,3636,40000,00
2025-01-23 10:00:40,신한,4563-26**-****-6113,23785264,승인,31818,3182,35000,00
2025-01-23 10:42:05,BC,6243-29**-****-9095,22090691,승인,27273,2727,30000,00
2025-01-23 11:03:42,현대,9440-98**-****-1790,25541047,승인,27273,2727,30000,00
2025-01-23 13:07:50,KB국민,9420-43**-****-4272,80215481,승인,27273,2727,30000,00
2025-01-23 14:24:49,현대,6011-71**-****-3140,75514730,승인,13636,1364,15000,00
2025-01-23 15:03:06,BC,4556-96**-****-6901,51970837,승인,31818,3182,35000,00
2025-01-23 17:07:06,삼성,9410-52**-****-3793,57986515,승인,36364,3636,40000,00
2025-01-23 17:24:07,신한,9411-48**-****-1152,66488410,승인,54545,5455,60000,00
2025-01-23 17:29:17,현대,4214-24**-****-3732,27785402,승인,50000,5000,55000,00
2025-01-23 17:37:19,삼성,9410-47**-****-5885,71193393,승인,40909,4091,45000,00
2025-01-23 18:07:23,신한,5563-78**-****-5190,93635734,승인,36364,3636,40000,00
2025-01-23 19:03:54,삼성,5765-82**-****-8908,68809216,승인,7273,727,8000,00
2025-01-23 19:42:33,현대,4214-75**-****-2718,92906016,승인,45455,4545,50000,00
2025-01-23 20:04:46,NH,5765-68**-****-4787,49731424,승인,36364,3636,40000,00
2025-01-23 20:10:58,삼성,9410-12**-****-4460,89147232,승인,50000,5000,55000,00
2025-01-23 20:38:33,KB국민,5370-72**-****-6615,58217837,승인,45455,4545,50000,00
2025-01-23 21:39:17,신한,4563-24**-****-3996,63791447,승인,36364,3636,40000,00
2025-01-23 22:22:45,신한,9411-52**-****-8875,41474764,승인,50000,5000,55000,06
2025-01-24 11:16:41,삼성,5765-95**-****-4669,55405943,승인,59091,5909,65000,00
2025-01-24 13:45:47,삼성,9410-60**-****-2978,38935933,승인,63636,6364,70000,00
2025-01-24 13:55:43,BC,6243-40**-****-7371,78574830,승인,22727,2273,25000,00
2025-01-24 14:03:44,신한,5563-55**-****-1529,70746206,승인,10909,1091,12000,00
2025-01-24 14:42:29,신한,4563-81**-****-6439,93182506,승인,59091,5909,65000,03
2025-01-24 16:17:03,KB국민,5370-68**-****-2291,69618021,승인,50000,5000,55000,00
2025-01-24 16:40:51,KB국민,5370-31**-****-1750,76091781,승인,54545,5455,60000,00
2025-01-24 17:03:42,신한,9411-97**-****-5695,43629729,승인,4545,455,5000,00
2025-01-24 17:35:35,BC,6243-75**-****-5990,85475000,승인,36364,3636,40000,00
2025-01-24 17:50:12,삼성,5765-67**-****-3018,71389561,승인,59091,5909,65000,00
2025-01-24 18:44:44,KB국민,9420-71**-****-5072,56405710,승인,40909,4091,45000,00
2025-01-24 19:19:35,BC,6243-75**-****-5990,85475000,취소,36364,3636,40000,00
2025-01-24 19:32:08,삼성,5765-84**-****-8091,74818030,승인,72727,7273,80000,00
2025-01-24 19:41:24,BC,6243-11**-****-1894,96355513,승인,45455,4545,50000,00
2025-01-24 19:45:42,현대,6011-10**-****-4633,55816176,승인,59091,5909,65000,00
2025-01-24 19:56:20,KB국민,9420-45**-****-5067,63401206,승인,63636,6364,70000,00
2025-01-24 20:28:05,KB국민,4569-23**-****-1291,64148754,승인,72727,7273,80000,00
2025-01-24 20:51:44,현대,9440-59**-****-7251,65910573,승인,10909,1091,12000,00
2025-01-24 20:55:55,BC,6243-85**-****-7025,83365441,승인,18182,1818,20000,00
2025-01-24 21:32:54,BC,9460-51**-****-9055,42331952,승인,72727,7273,80000,00
2025-01-24 21:43:20,삼성,5765-35**-****-5117,93290380,승인,22727,2273,25000,00
2025-01-24 21:45:26,BC,9460-23**-****-9564,13391969,승인,54545,5455,60000,00
2025-01-24 21:45:47,신한,4563-96**-****-6657,27806897,승인,50000,5000,55000,00
2025-01-24 21:49:58,현대,9440-59**-****-2696,98251083,승인,45455,4545,50000,00
2025-01-24 22:18:28,삼성,5765-48**-****-9393,83525272,승인,45455,4545,50000,00
2025-01-24 22:41:11,현대,6011-84**-****-8870,86589761,승인,59091,5909,65000,00
2025-01-25 10:04:13,BC,9460-78**-****-4368,68416623,승인,50000,5000,55000,00
2025-01-25 11:10:34,삼성,5765-91**-****-5832,29337491,승인,50000,5000,55000,00
2025-01-25 11:47:37,현대,9440-74**-****-6860,24245271,승인,36364,3636,40000,00
2025-01-25 13:20:38,롯데,4280-72**-****-5934,86863404,승인,36364,3636,40000,00
2025-01-25 13:42:04,삼성,5765-52**-****-8982,57934299,승인,10909,1091,12000,00
2025-01-25 14:16:35,KB국민,5370-62**-****-5237,62080854,승인,40909,4091,45000,00
2025-01-25 14:20:15,현대,6011-45**-****-8145,58249394,승인,9091,909,10000,00
2025-01-25 14:41:15,신한,9411-50**-****-4170,75211190,승인,6364,636,7000,00
2025-01-25 14:51:36,BC,6243-92**-****-8557,83774735,승인,4545,455,5000,00
2025-01-25 15:16:08,KB국민,4569-29**-****-8640,15360735,승인,45455,4545,50000,00
2025-01-25 15:43:19,신한,4563-60**-****-7249,98680762,승인,40909,4091,45000,00
2025-01-25 15:46:18,NH,4547-75**-****-9426,69801634,승인,36364,3636,40000,00
2025-01-25 15:48:39,하나,5320-24**-****-1144,99783401,승인,72727,7273,80000,00
2025-01-25 16:15:57,하나,4568-24**-****-7248,61791391,승인,50000,5000,55000,00
2025-01-25 16:56:58,하나,9480-10**-****-1684,86868988,승인,59091,5909,65000,03
2025-01-25 17:25:27,삼성,5765-92**-****-1096,92993446,승인,59091,5909,65000,00
2025-01-25 17:34:25,신한,9411-52**-****-6437,58425464,승인,40909,4091,45000,00
2025-01-25 17:39:42,현대,9440-50**-****-6971,67486445,승인,10909,1091,12000,00
2025-01-25 17:43:04,하나,9480-15**-****-7180,67513345,승인,45455,4545,50000,00
2025-01-25 18:04:50,KB국민,9420-74**-****-2117,31390345,승인,59091,5909,65000,00
2025-01-25 18:18:57,신한,9411-78**-****-3742,81565674,승인,50000,5000,55000,00
2025-01-25 19:04:47,삼성,9410-19**-****-2433,17283737,승인,45455,4545,50000,00
2025-01-25 19:34:35,신한,5563-37**-****-6633,65385548,승인,40909,4091,45000,00
2025-01-25 21:54:32,삼성,9410-34**-****-5140,25384377,승인,7273,727,8000,00
2025-01-26 12:30:57,BC,6243-25**-****-9246,22507745,승인,36364,3636,40000,00
2025-01-26 13:38:45,현대,4214-24**-****-6410,74628070,승인,40909,4091,45000,00
2025-01-26 15:16:23,삼성,9430-70**-****-7358,71021210,승인,50000,5000,55000,00
2025-01-26 15:51:20,신한,9411-93**-****-7980,88567056,승인,16364,1636,18000,00
2025-01-26 15:54:34,KB국민,9420-97**-****-5514,63345392,승인,16364,1636,18000,00
2025-01-26 17:02:44,KB국민,4569-54**-****-7246,89060695,승인,22727,2273,25000,00
2025-01-26 17:06:01,KB국민,9420-29**-****-7877,91270313,승인,50000,5000,55000,00
2025-01-26 17:11:36,롯데,5284-38**-****-1662,75450221,승인,45455,4545,50000,00
2025-01-26 17:22:49,KB국민,9420-45**-****-2343,28790705,승인,54545,5455,60000,00
2025-01-26 17:28:36,롯데,5284-38**-****-1662,75450221,취소,45455,4545,50000,00
2025-01-26 17:30:55,삼성,5765-84**-****-3338,34412077,승인,72727,7273,80000,00
2025-01-26 18:08:28,신한,4563-29**-****-4465,35086055,승인,45455,4545,50000,00
2025-01-26 18:08:57,NH,5765-76**-****-8069,66463253,승인,36364,3636,40000,00
2025-01-26 18:11:24,신한,9411-42**-****-9465,60509993,승인,63636,6364,70000,00
2025-01-26 18:25:23,현대,6011-75**-****-3717,28840235,승인,36364,3636,40000,00
2025-01-26 18:49:45,롯데,4280-39**-****-2951,69940949,승인,16364,1636,18000,00
2025-01-26 19:08:40,NH,9470-31**-****-1916,44663022,승인,36364,3636,40000,00
2025-01-26 19:30:13,현대,9440-26**-****-1706,86972056,승인,45455,4545,50000,00
2025-01-26 19:32:16,롯데,5284-39**-****-2127,60762668,승인,45455,4545,50000,00
2025-01-26 19:50:00,KB국민,9420-58**-****-1117,97851693,승인,27273,2727,30000,00
2025-01-26 20:23:25,NH,4547-69**-****-3193,77259613,승인,50000,5000,55000,00
2025-01-26 20:26:35,KB국민,4569-42**-****-8925,51158280,승인,22727,2273,25000,00
2025-01-26 20:37:25,NH,5765-70**-****-9842,97766064,승인,50000,5000,55000,00
2025-01-26 20:58:48,삼성,9410-71**-****-5170,41207351,승인,27273,2727,30000,00
2025-01-26 21:02:41,삼성,5765-43**-****-5480,87662596,승인,59091,5909,65000,00
2025-01-26 21:05:18,BC,4556-34**-****-5223,10734097,승인,27273,2727,30000,00
2025-01-26 21:12:16,롯데,9450-90**-****-9309,14186818,승인,40909,4091,45000,00
2025-01-26 21:33:25,BC,6243-20**-****-5644,39070676,승인,36364,3636,40000,00
2025-01-26 22:14:33,신한,4563-87**-****-8898,10885526,승인,63636,6364,70000,00
2025-01-27 10:05:52,KB국민,9420-21**-****-8133,18600733,승인,31818,3182,35000,00
2025-01-27 11:49:52,현대,4214-35**-****-1175,98165507,승인,31818,3182,35000,00
2025-01-27 12:18:21,BC,4556-83**-****-9813,43573422,승인,27273,2727,30000,00
2025-01-27 15:23:05,삼성,9430-46**-****-9536,90191410,승인,45455,4545,50000,00
2025-01-27 15:53:35,신한,4563-87**-****-4707,36108729,승인,45455,4545,50000,00
2025-01-27 17:21:51,현대,9440-59**-****-3633,95345915,승인,54545,5455,60000,00
2025-01-27 17:25:36,신한,4563-23**-****-9294,84978145,승인,36364,3636,40000,00
2025-01-27 19:14:51,KB국민,4569-78**-****-9462,11305024,승인,13636,1364,15000,00
2025-01-27 19:16:15,삼성,5765-19**-****-6603,84430642,승인,10909,1091,12000,00
2025-01-27 19:24:36,롯데,5284-97**-****-8517,71836850,승인,18182,1818,20000,00
2025-01-27 19:25:37,KB국민,9420-21**-****-2124,83765077,승인,40909,4091,45000,00
2025-01-27 19:43:02,신한,9411-61**-****-5520,57395992,승인,45455,4545,50000,03
